Normals0,Normals1,Normals2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
0.000103262,-0.000452689,1,-1.6875,2.00893,-0.201856,1950,2
-0.00029601,-0.000425699,1,-1.875,2.00893,-0.201864,1951,2
-0.00115814,-0.00276998,0.999995,-0.9375,2.10804,-0.201469,1952,2
-0.000948611,-0.00270217,0.999996,-1.125,2.10804,-0.201652,1953,2
-0.00134914,-0.00235164,0.999996,-0.9375,2.00893,-0.201917,1954,2
-0.000606694,-0.00235821,0.999997,-1.125,2.00893,-0.202085,1955,2
0.000150389,0.000563327,1,-0.1875,2.10804,-0.201159,1956,2
-1.5325e-05,0.000119733,1,-0.375,2.10804,-0.201133,1957,2
8.36319e-05,-0.00107966,0.999999,-0.1875,2.00893,-0.20115,1958,2
-0.000290804,-0.000963593,0.999999,-0.375,2.00893,-0.201193,1959,2
0.0010421,0.00575715,0.999983,-4.6875,2.50446,-0.203197,1960,2
0.00165393,0.00896341,0.999958,-4.6875,2.40536,-0.202314,1961,2
-0.00282399,-0.0085443,0.99996,-3.9375,2.50446,-0.201888,1962,2
-0.002913,-0.00713426,0.99997,-4.125,2.50446,-0.202509,1963,2
-0.00175127,-0.00632114,0.999978,-3.9375,2.40536,-0.202933,1964,2
-0.000549503,-0.00175542,0.999998,-4.125,2.40536,-0.20318,1965,2
0.000363688,0.0015315,0.999999,-3.1875,2.50446,-0.200994,1966,2
-0.000269078,-0.0015482,0.999999,-3.375,2.50446,-0.200994,1967,2
-0.000949058,-0.00322981,0.999994,-3.1875,2.40536,-0.201255,1968,2
-0.00191609,-0.00592148,0.999981,-3.375,2.40536,-0.201542,1969,2
0.000633437,0.00194104,0.999998,-2.4375,2.50446,-0.20149,1970,2
0.000770049,0.00413643,0.999991,-2.625,2.50446,-0.201317,1971,2
0.00130823,0.00109092,0.999999,-2.4375,2.40536,-0.201564,1972,2
0.00090795,0.000700624,0.999999,-2.625,2.40536,-0.201324,1973,2
-0.000239926,-0.00520631,0.999986,-1.6875,2.50446,-0.201744,1974,2
-0.000123565,-0.00543268,0.999985,-1.875,2.50446,-0.201782,1975,2
-0.000391098,-0.00175496,0.999998,-1.6875,2.40536,-0.202216,1976,2
0.00029246,-0.00086407,1,-1.875,2.40536,-0.202245,1977,2
0.00109127,0.0047248,0.999988,-0.9375,2.50446,-0.202251,1978,2
0.00116217,0.00281452,0.999995,-1.125,2.50446,-0.202045,1979,2
0.000233658,0.00435094,0.99999,-0.9375,2.40536,-0.201626,1980,2
-0.000366756,0.00194991,0.999998,-1.125,2.40536,-0.20165,1981,2
-0.00149051,-0.00148474,0.999998,-0.1875,2.50446,-0.201914,1982,2
-0.00134583,0.00107743,0.999999,-0.375,2.50446,-0.202205,1983,2
-0.000306223,0.00316909,0.999995,-0.1875,2.40536,-0.20186,1984,2
-7.15398e-05,0.00504997,0.999987,-0.375,2.40536,-0.201858,1985,2
-6.19485e-05,-0.00235385,0.999997,-4.6875,2.90089,-0.200975,1986,2
-0.000680521,-0.00797385,0.999968,-4.6875,2.80179,-0.201401,1987,2
0.00227606,0.00768621,0.999968,-3.9375,2.90089,-0.202448,1988,2
0.00282685,0.00600478,0.999978,-4.125,2.90089,-0.201904,1989,2
0.00127778,0.00669707,0.999977,-3.9375,2.80179,-0.201489,1990,2
0.000794118,0.00284969,0.999996,-4.125,2.80179,-0.201257,1991,2
-0.00214165,-0.00254639,0.999995,-3.1875,2.90089,-0.202088,1992,2
-0.00163301,0.00115795,0.999998,-3.375,2.90089,-0.202566,1993,2
0.000288171,-0.00141009,0.999999,-3.1875,2.80179,-0.202383,1994,2
0.00116268,0.00436978,0.99999,-3.375,2.80179,-0.202212,1995,2
0.00167808,0.00493854,0.999986,-2.4375,2.90089,-0.201933,1996,2
0.000775725,-0.000286155,1,-2.625,2.90089,-0.201577,1997,2
-0.00148265,-0.00306495,0.999994,-2.4375,2.80179,-0.201782,1998,2
-0.00125935,-0.00710954,0.999974,-2.625,2.80179,-0.202098,1999,2
-0.000407306,0.0122742,0.999925,-1.6875,2.90089,-0.202689,2000,2
0.000467653,0.0137377,0.999906,-1.875,2.90089,-0.202655,2001,2
0.000409363,0.00852597,0.999964,-1.6875,2.80179,-0.201311,2002,2
0.000182097,0.00786267,0.999969,-1.875,2.80179,-0.201221,2003,2
-0.00138783,-0.00305946,0.999994,-0.9375,2.90089,-0.201228,2004,2
-0.00210323,-0.000858165,0.999997,-1.125,2.90089,-0.201586,2005,2
-8.65879e-05,-0.00378278,0.999993,-0.9375,2.80179,-0.201489,2006,2
-3.96438e-05,-8.56564e-05,1,-1.125,2.80179,-0.201506,2007,2
0.000937527,0.000536414,0.999999,-0.1875,2.90089,-0.20118,2008,2
0.000559093,-0.00220905,0.999997,-0.375,2.90089,-0.200973,2009,2
-0.000761438,-0.0032467,0.999994,-0.1875,2.80179,-0.201425,2010,2
-0.000502617,-0.00573801,0.999983,-0.375,2.80179,-0.201542,2011,2
0.00372577,0.00070724,0.999993,-4.6875,0.522321,-0.189647,2012,2
0.0103865,0.0255487,0.99962,-4.6875,0.423214,-0.196426,2013,2
0.00271397,0.00757696,0.999968,-3.9375,0.522321,-0.19313,2014,2
0.00333002,0.0107065,0.999937,-4.125,0.522321,-0.192425,2015,2
0.00318101,0.00382975,0.999988,-3.9375,0.423214,-0.199112,2016,2
0.00424692,0.0055997,0.999975,-4.125,0.423214,-0.19847,2017,2
0.0139388,0.0123264,0.999827,-3.1875,0.423214,-0.199963,2018,2
0.00110274,-0.0128625,0.999917,-3.375,0.522321,-0.194626,2019,2
-0.00353399,-0.0438203,0.999033,-3.1875,0.522321,-0.195064,2020,2
-0.00159793,-0.136888,0.990585,-4.6875,0.91875,-0.193148,2021,2
-0.00016638,-0.115274,0.993334,-3.9375,0.91875,-0.192686,2022,2
-0.000257975,-0.12034,0.992733,-4.125,0.91875,-0.192723,2023,2
-0.0107229,-0.0924173,0.995663,-3.1875,0.91875,-0.192789,2024,2
0.000262894,-0.0977819,0.995208,-3.375,0.91875,-0.192705,2025,2
-0.000854268,-0.140677,0.990055,-2.53125,0.869196,-0.197593,2026,2
-0.000877675,-0.14607,0.989274,-2.625,0.869196,-0.197708,2027,2
-0.00236853,-0.118709,0.992926,-1.82812,0.84442,-0.199759,2028,2
-0.00216282,-0.123608,0.992329,-1.875,0.84442,-0.199885,2029,2
-0.00014344,-0.063185,0.998002,-1.07812,0.84442,-0.1985,2030,2
-0.00041981,-0.0670253,0.997751,-1.125,0.84442,-0.198516,2031,2
0.00328977,-0.0146141,0.999888,-0.328125,0.84442,-0.199984,2032,2
0.00314557,-0.0167957,0.999854,-0.375,0.84442,-0.199837,2033,2
0.000152506,0.0183962,0.999831,-4.6875,1.31518,-0.195769,2034,2
0.000277042,0.031192,0.999513,-4.6875,1.21607,-0.193705,2035,2
0.00145869,0.0204263,0.99979,-3.9375,1.31518,-0.196399,2036,2
0.00121583,0.0205183,0.999789,-4.125,1.31518,-0.196137,2037,2
0.00155342,0.0315443,0.999501,-3.9375,1.21607,-0.193973,2038,2
0.00107463,0.0315008,0.999503,-4.125,1.21607,-0.193726,2039,2
0.00362571,0.0166355,0.999855,-3.1875,1.31518,-0.197429,2040,2
0.00122616,0.0177433,0.999842,-3.375,1.31518,-0.197203,2041,2
0.00439177,0.0291973,0.999564,-3.1875,1.21607,-0.195292,2042,2
0.00178294,0.0297773,0.999555,-3.375,1.21607,-0.194963,2043,2
0.00140305,0.0176982,0.999842,-2.53125,1.26562,-0.197679,2044,2
0.00139073,0.0179815,0.999837,-2.625,1.26562,-0.19755,2045,2
0.00159611,0.0254915,0.999674,-2.53125,1.21607,-0.196604,2046,2
0.00159095,0.0259564,0.999662,-2.625,1.21607,-0.196457,2047,2
0.00183492,0.0151067,0.999884,-1.78125,1.26562,-0.198914,2048,2
0.00185639,0.0155231,0.999878,-1.875,1.26562,-0.198743,2049,2
0.00214412,0.0214623,0.999767,-1.78125,1.21607,-0.198012,2050,2
0.00215826,0.0221653,0.999752,-1.875,1.21607,-0.19781,2051,2
0.00168182,0.0112741,0.999935,-1.03125,1.26562,-0.199951,2052,2
0.00150408,0.0111285,0.999937,-1.125,1.26562,-0.199808,2053,2
0.00206777,0.0141507,0.999898,-1.03125,1.21607,-0.199303,2054,2
0.00185472,0.015349,0.99988,-1.125,1.21607,-0.199127,2055,2
0.00148625,0.0134881,0.999908,-4.6875,1.6125,-0.199907,2056,2
-7.37766e-05,-0.00390306,0.999992,0.3375,0.84442,-0.201255,2057,2
0.000153448,-0.00418291,0.999991,0.3,0.84442,-0.201253,2058,2
-0.00028292,-0.00468468,0.999989,0.3375,0.819643,-0.201361,2059,2
-5.68222e-05,-0.00504221,0.999987,0.3,0.819643,-0.201367,2060,2
-0.00051253,-0.00366766,0.999993,0.375,1.26562,-0.201152,2061,2
-0.00022335,-0.0028299,0.999996,0.3,1.26562,-0.201194,2062,2
0.000356005,-0.00283276,0.999996,0.375,1.21607,-0.201326,2063,2
0.000575747,-0.00134757,0.999999,0.3,1.21607,-0.201292,2064,2
-0.000184886,0.00645098,0.999979,0.45,1.71161,-0.201734,2065,2
-0.000254822,0.00578675,0.999983,0.3,1.71161,-0.201762,2066,2
-0.000110114,0.00630722,0.99998,0.45,1.6125,-0.201047,2067,2
-0.000955108,0.00578054,0.999983,0.3,1.6125,-0.201174,2068,2
-0.000864548,-0.00068406,0.999999,0.45,2.10804,-0.200995,2069,2
-0.000648051,2.49592e-05,1,0.3,2.10804,-0.201131,2070,2
-0.000384432,-0.00350179,0.999994,0.45,2.00893,-0.201081,2071,2
-0.000199642,-0.00279427,0.999996,0.3,2.00893,-0.201129,2072,2
0.000298139,0.00127482,0.999999,0.45,2.50446,-0.20146,2073,2
-0.000249396,-0.000952342,1,0.3,2.50446,-0.201434,2074,2
-0.00101154,0.00141746,0.999998,0.45,2.40536,-0.201292,2075,2
-0.00115747,0.000478277,0.999999,0.3,2.40536,-0.2015,2076,2
-0.0010975,0.00350004,0.999993,0.45,2.90089,-0.201354,2077,2
-0.000352061,0.00469483,0.999989,0.3,2.90089,-0.201486,2078,2
-3.76168e-05,0.000232391,1,0.45,2.80179,-0.201025,2079,2
-2.04803e-05,0.00126163,0.999999,0.3,2.80179,-0.201041,2080,2
-0.00244449,-0.0125548,0.999918,1.92708,0.140625,-0.207007,2081,2
-0.00241083,-0.0133178,0.999908,1.825,0.140625,-0.207257,2082,2
-0.00260746,-0.00764024,0.999967,1.92708,0.1125,-0.207274,2083,2
-0.00258135,-0.00810979,0.999964,1.825,0.1125,-0.20754,2084,2
-0.00433396,-0.00722774,0.999964,2.68299,0.140625,-0.20506,2085,2
-0.00171774,-0.0082322,0.999965,2.80657,0.123317,-0.204807,2086,2
-0.00203958,-0.00555868,0.999982,2.80872,0.158525,-0.204545,2087,2
-0.00343102,-0.00956087,0.999948,2.6834,0.123997,-0.20511,2088,2
-0.00415697,-0.00999339,0.999941,2.68118,0.157864,-0.204838,2089,2
-0.00166741,-0.00548052,0.999984,2.84583,0.1125,-0.204879,2090,2
-0.00203181,-0.0157954,0.999873,2.84583,0.16875,-0.204458,2091,2
-0.00369763,-0.00309363,0.999988,2.64167,0.1125,-0.205403,2092,2
-0.00336495,-0.0123037,0.999919,2.64167,0.16875,-0.20493,2093,2
-0.00407904,-0.00976971,0.999944,2.64167,0.140625,-0.20531,2094,2
-0.00233637,-0.00969429,0.99995,3.82664,0.123529,-0.202451,2095,2
-0.00300152,-0.0158293,0.99987,3.49148,0.215868,-0.202029,2096,2
-0.00430317,-0.0103389,0.999937,3.50748,0.16875,-0.203009,2097,2
-0.00130806,-0.00927406,0.999956,3.83977,0.21759,-0.201647,2098,2
-0.00280596,-0.00617942,0.999977,3.50896,0.126449,-0.2031,2099,2
-0.00321042,-0.015998,0.999867,3.45833,0.16875,-0.203248,2100,2
-0.00030048,0.00118539,0.999999,1.92708,0.472768,-0.20105,2101,2
-0.000306757,0.000971734,0.999999,1.825,0.472768,-0.201077,2102,2
-0.000502211,-0.00159149,0.999999,1.92708,0.423214,-0.201092,2103,2
-0.000514983,-0.00212254,0.999998,1.825,0.423214,-0.201144,2104,2
-0.00267379,0.00170482,0.999995,2.64888,0.472768,-0.200883,2105,2
0.00144922,-0.00016075,0.999999,2.8399,0.426097,-0.200727,2106,2
0.000533717,0.00502246,0.999987,2.83878,0.518898,-0.200863,2107,2
-0.00146648,-0.00261684,0.999996,2.64802,0.426299,-0.200778,2108,2
-0.00265806,0.00333533,0.999991,2.64921,0.518659,-0.200924,2109,2
0.00166567,-0.000422225,0.999999,2.84583,0.423214,-0.200747,2110,2
0.00111033,-0.000526939,0.999999,2.84583,0.522321,-0.200898,2111,2
-0.0018938,0.00329895,0.999993,2.64167,0.423214,-0.200803,2112,2
-0.00193186,0.00176037,0.999997,2.64167,0.522321,-0.200965,2113,2
-0.00259148,0.00148929,0.999996,2.64167,0.472768,-0.200919,2114,2
0.000525058,-0.000654354,1,3.85714,0.42784,-0.200583,2115,2
-0.00125985,0.00151181,0.999998,3.46875,0.616371,-0.200638,2116,2
-0.00205507,0.0003302,0.999998,3.46925,0.522321,-0.200668,2117,2
0.000490534,0.0013058,0.999999,3.85748,0.61697,-0.200562,2118,2
-0.000858947,-0.00209159,0.999997,3.4681,0.427955,-0.200598,2119,2
-0.00179294,-7.59732e-06,0.999998,3.45833,0.522321,-0.200704,2120,2
-0.000376409,0.000138827,1,1.05938,0.84442,-0.200584,2121,2
-0.000513621,1.25298e-05,1,1.00833,0.84442,-0.200606,2122,2
-0.000436355,-0.000249788,1,1.05938,0.819643,-0.200586,2123,2
-0.000577362,-0.000377288,1,1.00833,0.819643,-0.200612,2124,2
9.19371e-05,0.000872254,1,1.92708,0.869196,-0.200634,2125,2
8.66578e-05,0.000973191,1,1.825,0.869196,-0.200623,2126,2
0.000105415,0.000676092,1,1.92708,0.819643,-0.200597,2127,2
0.000104807,0.000667121,1,1.825,0.819643,-0.200586,2128,2
0.00160304,-0.00105672,0.999998,2.84051,0.822225,-0.200651,2129,2
-0.00192003,0.00231893,0.999995,2.64731,0.916009,-0.200691,2130,2
-0.00287078,0.000607491,0.999996,2.64722,0.869196,-0.20068,2131,2
0.00124741,0.00545061,0.999984,2.8401,0.915967,-0.200702,2132,2
-0.00114649,-0.0041006,0.999991,2.6469,0.822186,-0.200641,2133,2
0.00171587,-0.000438103,0.999998,2.84583,0.819643,-0.200675,2134,2
0.00167806,-0.000494057,0.999999,2.84583,0.91875,-0.200731,2135,2
-0.00156037,0.00204797,0.999997,2.64167,0.819643,-0.200664,2136,2
-0.00155976,0.00143676,0.999998,2.64167,0.91875,-0.200719,2137,2
-0.00236231,0.000449057,0.999997,2.64167,0.869196,-0.200707,2138,2
0.000458235,-0.000521233,1,3.85689,0.824386,-0.200598,2139,2
-0.00117582,0.00172522,0.999998,3.46957,1.0124,-0.200688,2140,2
-0.00193038,0.00025462,0.999998,3.46936,0.91875,-0.200675,2141,2
0.000418279,0.00134931,0.999999,3.85679,1.01306,-0.200605,2142,2
-0.000867261,-0.00218158,0.999997,3.46888,0.82476,-0.200645,2143,2
-0.00163337,0.00025711,0.999999,3.45833,0.91875,-0.20071,2144,2
-0.000203529,-0.00481791,0.999988,1.11042,1.26562,-0.200745,2145,2
-0.000257172,-0.00511048,0.999987,1.00833,1.26562,-0.200764,2146,2
-0.000423326,-0.00771499,0.99997,1.11042,1.21607,-0.20112,2147,2
-0.000443273,-0.00820519,0.999966,1.00833,1.21607,-0.201164,2148,2
-3.59814e-05,-0.00296136,0.999996,1.92708,1.26562,-0.200684,2149,2
-4.25987e-05,-0.00314168,0.999995,1.825,1.26562,-0.200688,2150,2
-0.000137454,-0.00473966,0.999989,1.92708,1.21607,-0.200915,2151,2
-0.000153097,-0.00498047,0.999988,1.825,1.21607,-0.20093,2152,2
0.00186752,-0.00314488,0.999993,2.83938,1.21921,-0.200791,2153,2
-0.00169314,0.00140881,0.999997,2.64705,1.31257,-0.200659,2154,2
-0.00271173,-0.00180891,0.999995,2.64721,1.26562,-0.200678,2155,2
0.00144036,0.00415259,0.99999,2.84022,1.31245,-0.200688,2156,2
-0.00122568,-0.00754477,0.999971,2.64822,1.21925,-0.200802,2157,2
0.00142696,-0.00258892,0.999996,2.84583,1.21607,-0.200829,2158,2
0.00181659,-0.00182092,0.999997,2.84583,1.31518,-0.200714,2159,2
-0.00161759,-0.00162651,0.999997,2.64167,1.21607,-0.200842,2160,2
-0.00147754,0.000704482,0.999999,2.64167,1.31518,-0.200683,2161,2
-0.00224321,-0.00122213,0.999997,2.64167,1.26562,-0.200704,2162,2
0.000442843,-0.00066818,1,3.85692,1.2208,-0.200596,2163,2
-0.00117665,0.00171872,0.999998,3.46936,1.40893,-0.200675,2164,2
-0.00195848,-6.50963e-05,0.999998,3.46923,1.31518,-0.200667,2165,2
0.000449111,0.00135119,0.999999,3.85685,1.40952,-0.200601,2166,2
-0.000942669,-0.00257371,0.999996,3.46948,1.22148,-0.200683,2167,2
-0.00162701,-1.5886e-05,0.999999,3.45833,1.31518,-0.200702,2168,2
-0.000381733,0.00537227,0.999985,1.2125,1.71161,-0.201547,2169,2
-0.000314391,0.00611225,0.999981,1.00833,1.71161,-0.201621,2170,2
0.000612687,0.00741671,0.999972,1.2125,1.6125,-0.200907,2171,2
0.000432097,0.00893388,0.99996,1.00833,1.6125,-0.200917,2172,2
-0.000366361,0.00243357,0.999997,2.02917,1.71161,-0.201271,2173,2
-0.000329308,0.00305465,0.999995,1.825,1.71161,-0.201341,2174,2
0.000685113,0.00635934,0.99998,2.02917,1.6125,-0.200905,2175,2
0.000569468,0.00846363,0.999964,1.825,1.6125,-0.200912,2176,2
-0.000394011,0.000348295,1,2.84583,1.71161,-0.200915,2177,2
-0.000431501,0.000814041,1,2.64167,1.71161,-0.201007,2178,2
-0.000140959,0.00111688,0.999999,2.84583,1.6125,-0.200812,2179,2
0.00114034,0.00429469,0.99999,2.64167,1.6125,-0.200837,2180,2
0.000419971,-0.000747998,1,3.85659,1.61739,-0.200617,2181,2
-0.00116892,0.00137909,0.999998,3.46924,1.80542,-0.200668,2182,2
-0.00197537,-0.000110992,0.999998,3.46973,1.71161,-0.200698,2183,2
0.000449437,0.00120311,0.999999,3.8568,1.80593,-0.200604,2184,2
-0.00094291,-0.00246534,0.999997,3.46968,1.61801,-0.200695,2185,2
-0.00166571,-0.000207863,0.999999,3.45833,1.71161,-0.200733,2186,2
-0.000111716,-0.00154531,0.999999,1.2125,2.10804,-0.200663,2187,2
-0.000229271,-0.00158588,0.999999,1.00833,2.10804,-0.200693,2188,2
-0.000191682,-0.00415403,0.999991,1.2125,2.00893,-0.200894,2189,2
-0.000248305,-0.00446054,0.99999,1.00833,2.00893,-0.200924,2190,2
9.93694e-05,-0.00103864,0.999999,2.02917,2.10804,-0.200666,2191,2
4.81338e-05,-0.00121741,0.999999,1.825,2.10804,-0.200649,2192,2
-4.54938e-05,-0.00253213,0.999997,2.02917,2.00893,-0.200843,2193,2
-6.95301e-05,-0.00296058,0.999996,1.825,2.00893,-0.200845,2194,2
0.000171832,0.000357868,1,2.84583,2.10804,-0.200853,2195,2
0.000243491,-2.06985e-05,1,2.64167,2.10804,-0.2008,2196,2
-6.01277e-05,-1.79924e-05,1,2.84583,2.00893,-0.200832,2197,2
-4.66376e-05,-0.000696515,1,2.64167,2.00893,-0.200844,2198,2
0.000250653,-0.000196612,1,3.85624,2.01399,-0.200638,2199,2
-0.00134405,0.00179254,0.999997,3.47192,2.20055,-0.200832,2200,2
-0.0020588,0.000651503,0.999998,3.47159,2.10804,-0.200812,2201,2
0.00020124,0.00147199,0.999999,3.85548,2.20171,-0.200685,2202,2
-0.000969199,-0.00154812,0.999998,3.47022,2.0147,-0.200728,2203,2
-0.00170677,0.00051381,0.999998,3.45833,2.10804,-0.200855,2204,2
-0.000132041,0.00572346,0.999984,1.2125,2.50446,-0.201582,2205,2
4.6552e-05,0.00577269,0.999983,1.00833,2.50446,-0.201597,2206,2
-4.38393e-05,0.00464214,0.999989,1.2125,2.40536,-0.200927,2207,2
-0.000131421,0.00444495,0.99999,1.00833,2.40536,-0.200944,2208,2
-0.000427255,0.00253962,0.999997,2.02917,2.50446,-0.201306,2209,2
-0.00037839,0.00336671,0.999994,1.825,2.50446,-0.201384,2210,2
-5.07122e-05,0.00316085,0.999995,2.02917,2.40536,-0.200948,2211,2
-2.62743e-05,0.00371116,0.999993,1.825,2.40536,-0.200946,2212,2
-0.000449042,-0.000531351,1,2.84583,2.50446,-0.200808,2213,2
-0.000610145,-2.82165e-05,1,2.64167,2.50446,-0.20093,2214,2
-0.000156663,-0.000451438,1,2.84583,2.40536,-0.200868,2215,2
-0.000148148,0.000475619,1,2.64167,2.40536,-0.200895,2216,2
-0.00159744,-0.000690492,0.999999,3.46845,2.50446,-0.20062,2217,2
0.000677155,-0.00139885,0.999999,3.85646,2.41031,-0.200625,2218,2
0.000436102,0.000792398,1,3.85737,2.59906,-0.200569,2219,2
-0.000970902,-0.00353538,0.999993,3.47016,2.4111,-0.200724,2220,2
-0.00126915,0.00182943,0.999997,3.46818,2.59879,-0.200603,2221,2
-0.00160643,-0.000520957,0.999999,3.45833,2.50446,-0.200651,2222,2
-0.000208932,-0.00183722,0.999998,1.2125,2.90089,-0.20068,2223,2
-0.000509583,-0.00151233,0.999999,1.00833,2.90089,-0.200736,2224,2
-0.000185587,-0.00471469,0.999989,1.2125,2.80179,-0.20098,2225,2
-0.000152162,-0.00442345,0.99999,1.00833,2.80179,-0.200993,2226,2
0.000155945,-0.00114166,0.999999,2.02917,2.90089,-0.200691,2227,2
6.82655e-05,-0.0013709,0.999999,1.825,2.90089,-0.200665,2228,2
-4.68075e-05,-0.00263595,0.999996,2.02917,2.80179,-0.200879,2229,2
-0.000112591,-0.00324617,0.999995,1.825,2.80179,-0.200883,2230,2
0.000215866,0.00074588,1,2.84583,2.90089,-0.200961,2231,2
0.000331086,0.00029735,1,2.64167,2.90089,-0.200891,2232,2
-4.91313e-05,0.000854412,1,2.84583,2.80179,-0.200861,2233,2
-7.62696e-05,-9.92307e-06,1,2.64167,2.80179,-0.200881,2234,2
-0.00188985,0.000823709,0.999998,3.47279,2.90089,-0.200885,2235,2
0.000268308,-2.8641e-05,1,3.85615,2.80689,-0.200644,2236,2
-0.000153145,0.00208392,0.999998,3.8551,2.99439,-0.200708,2237,2
-0.00102699,-0.00104403,0.999999,3.47051,2.8077,-0.200746,2238,2
-0.00191851,0.00144131,0.999997,3.47274,2.99301,-0.200882,2239,2
-0.00182316,0.000551464,0.999998,3.45833,2.90089,-0.200934,2240,2
-0.00116992,0.00242033,0.999996,3.45833,3,-0.20093,2241,2
0.0363868,-0.0921504,0.99508,-2.03953,0.0212336,-0.206126,2242,2
0.00351631,-0.00178766,0.999992,-1.99808,0.00879882,-0.207821,2243,2
-0.00542927,-0.0722031,0.997375,-1.9977,0.0140625,-0.207721,2244,2
0.0289368,0.0256416,0.999252,-2.03574,0.00802906,-0.207137,2245,2
0.00478146,-0.169263,0.985559,-1.9951,0.0202186,-0.207028,2246,2
0.0353591,-0.0238056,0.999091,-2.0625,0,-0.205843,2247,2
0.0248717,-0.13945,0.989917,-2.0625,0.028125,-0.204194,2248,2
0.00369844,0.0483405,0.998824,-1.96875,0,-0.207226,2249,2
-0.00943138,-0.0489651,0.998756,-1.96875,0.0140625,-0.206963,2250,2
-0.000114715,-0.1112,0.993798,-1.96875,0.028125,-0.205518,2251,2
0.00526402,-0.0748157,0.997183,-1.26562,0.0140625,-0.210271,2252,2
0.00511345,-0.0743869,0.997216,-1.3125,0.0140625,-0.210027,2253,2
0.00530577,-0.0377797,0.999272,-1.26562,0,-0.210804,2254,2
0.00517907,-0.0375534,0.999281,-1.3125,0,-0.210556,2255,2
0.0283213,-0.0353021,0.998975,-0.5625,0.00703125,-0.219404,2256,2
0.0285274,-0.0176775,0.999437,-0.5625,0,-0.219529,2257,2
0.0301694,-0.0345312,0.998948,-0.539062,0.00703125,-0.220089,2258,2
0.0303744,-0.0172954,0.999389,-0.539062,0,-0.220211,2259,2
0.0132232,-0.0859573,0.996211,-2.71875,0.028125,-0.197382,2260,2
0.0191463,-0.0774456,0.996813,-2.8125,0.028125,-0.195846,2261,2
0.0153651,-0.0463545,0.998807,-2.71875,0,-0.198731,2262,2
0.0211867,-0.0437934,0.998816,-2.8125,0,-0.197064,2263,2
-0.00190677,0.173267,0.984873,-2.71875,0.631436,-0.2,2264,2
-0.00324767,0.112614,0.993634,-2.8125,0.670982,-0.206696,2265,2
-0.000437538,0.177942,0.984041,-2.8125,0.630425,-0.2,2266,2
-0.00292929,0.108986,0.994039,-2.71875,0.670982,-0.206389,2267,2
0.00883309,0.135805,0.990696,-1.97592,0.646205,-0.201911,2268,2
0.00932751,0.140384,0.990053,-2.0625,0.636488,-0.2,2269,2
-0.00453105,0.168082,0.985763,-1.96875,0.634711,-0.2,2270,2
0.00592044,0.12379,0.992291,-2.04862,0.663645,-0.203702,2271,2
0.00300109,0.115821,0.993266,-1.9833,0.663294,-0.203879,2272,2
0.00130988,0.081594,0.996665,-2.0625,0.670982,-0.204526,2273,2
0.00652153,0.149919,0.988677,-1.96875,0.646205,-0.202045,2274,2
0.00470311,0.0851616,0.996356,-1.96875,0.670982,-0.204807,2275,2
0.00141829,0.139407,0.990234,-1.26562,0.636104,-0.2,2276,2
2.43261e-05,0.111687,0.993743,-1.3125,0.646205,-0.201342,2277,2
0.00112322,0.143911,0.98959,-1.3125,0.63651,-0.2,2278,2
0.000216401,0.107977,0.994153,-1.26562,0.646205,-0.201352,2279,2
0.00266965,0.0269961,0.999632,-0.515625,0.646205,-0.202429,2280,2
0.00266605,0.0330577,0.99945,-0.5625,0.646205,-0.202311,2281,2
0.00621807,0.0333551,0.999424,-0.515625,0.621429,-0.20152,2282,2
0.0105464,0.033544,0.999382,-0.5625,0.621429,-0.201228,2283,2
0.00136214,0.00154538,0.999998,-1.21875,1.46384,-0.200704,2284,2
0.000935553,0.00133905,0.999999,-1.3125,1.46384,-0.200601,2285,2
0.00119762,0.00283135,0.999995,-1.21875,1.41429,-0.200588,2286,2
0.000881457,0.00255626,0.999996,-1.3125,1.41429,-0.200491,2287,2
5.17878e-05,0.00560831,0.999984,-0.46875,1.46384,-0.201783,2288,2
0.000451982,0.00518769,0.999986,-0.5625,1.46384,-0.201764,2289,2
1.23978e-05,0.00507784,0.999987,-0.46875,1.41429,-0.201568,2290,2
0.000396485,0.00517451,0.999987,-0.5625,1.41429,-0.201549,2291,2
0.00462511,0.056204,0.998409,-2.71875,0.274554,-0.186466,2292,2
0.00463702,0.0579851,0.998307,-2.8125,0.274554,-0.185926,2293,2
0.00502809,-0.0401733,0.99918,-2.71875,0.225,-0.186438,2294,2
0.00588311,-0.0403087,0.99917,-2.8125,0.225,-0.185916,2295,2
-0.0180711,-0.00607958,0.999818,-2.01967,0.251916,-0.186421,2296,2
-0.00622547,-0.0560679,0.998408,-2.01176,0.247736,-0.18647,2297,2
-0.00367824,-0.0125198,0.999915,-2.01116,0.249777,-0.18631,2298,2
-0.00923359,-0.0413504,0.999102,-2.01937,0.247799,-0.186502,2299,2
-0.00261062,0.0399728,0.999197,-2.01138,0.252018,-0.186369,2300,2
